source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,l,b,distance_kpc,r_galactocentric_kpc
5354907264087282304,154.62190869416773,-56.2106666628741,0.8442518860055577,0.025782622,-8.765215001642387,5.549387295842262,8.989496,-0.13207912,282.79740998577194,0.561697665077983,1.184480623112777,7.944057374388041
5357098522051924736,157.35970986242975,-53.36821355560451,1.3067099059371987,0.025579313,-9.474830236170684,3.714979770416766,10.028998,-0.005921364,282.61256066544473,3.807218228397618,0.7652807983289756,7.990087649204035
5516418203578671232,125.03376366129169,-47.66016813250188,2.515907796489106,0.028110228,-10.260290356992533,9.150119724491526,8.273047,-0.13242245,264.06032433171407,-6.361788626628073,0.39747084586942255,8.172327811250446
5519817000179239424,123.59944761549428,-45.83447746538484,4.0388594293835824,0.23742168,-4.73178233198097,8.228705966895221,5.817102,-0.26323462,261.98334906295065,-6.1713346689139605,0.2475946532639344,8.159971183360277
5513745050285553280,119.79269055744304,-51.46591697334663,3.675643266303319,0.02956631,-8.101598442910305,0.6524927356583478,7.3195214,-0.07751703,265.51140585737005,-11.256518509113716,0.2720612223627794,8.147225894468779
5517652577175357184,121.78657130525944,-48.29237260634787,1.238083940055667,0.024372315,-5.164080492752592,7.240245485932337,9.692009,-0.09540558,263.4081538770416,-8.531123621972242,0.8076996782262097,8.251932692708857
283924349317110400,76.53516570207518,58.97234148087393,4.75425539790406,0.12235853,-6.264364634410431,-7.118232061291829,5.261821,-0.13718748,150.98717465792043,10.795802049554409,0.21033787971105963,8.30329193345513
493606886093407616,57.92425912945411,68.50739469072074,5.062700373055031,0.0340092,15.991689293621304,-20.5829876344388,6.2906623,-0.056622505,138.26230648480717,11.184441788803364,0.19752304626247533,8.26759891538819
526027704427130496,14.483165032652169,66.47698142066852,1.801184602941674,0.019918598,22.23298385901699,-3.3865810075508205,14.043359,-0.05892372,123.5811789179459,3.613419255807998,0.5551901778234233,8.441106447238711
1968604174305784448,317.8413838371823,41.18512501765977,1.6646868855337196,0.032102577,-0.1556394153057803,-8.044994633544968,7.383224,-0.18072414,84.70394191035582,-4.803645720546746,0.6007135688339297,8.088738527247303
1978920994988022400,326.0715241269161,49.26900550483055,3.3015393195398035,0.030728577,8.310000383025756,-8.125081494806613,7.523037,-0.12188339,94.4937132978407,-2.985679317829256,0.30288901727797335,8.15127869026814
2066583820110087808,310.7260347488455,43.177419716745966,2.3799157001332807,0.03133435,1.9856436132648525,0.9151655267104571,8.469233,-0.06978512,82.78880817963417,0.4958138429731551,0.4201829501540738,8.080017197144144
2081614040990955136,303.75160233258833,45.122269097636334,1.9679531514122992,0.024103243,2.017261838374476,0.1959933435945336,8.788136,-0.014972687,81.44326313549801,5.69170317572874,0.5081421777151307,8.062286691223335
2177284678020836608,317.3703154427827,55.69275319809969,5.037730144043208,0.09793978,11.92553004264062,6.607756136179243,8.089059,-0.0090065,95.12845982116512,5.304772121489648,0.19850209745403605,8.142048137709264
2194760934308151040,306.5553708501198,60.64306490927484,0.5816339546433649,0.03041524,-0.4676192780053154,-2.969961700485216,15.95038,-0.05133629,95.51810327424118,12.831235115632044,1.7192943981634647,8.44959118842839
2928642820816624640,106.50244216491504,-22.27289980420356,1.26247396977487,0.02396052,-3.682865681022583,3.1289698253929146,10.499928,-0.034363747,234.45066496996333,-6.920765084926154,0.792095539346704,8.602992975472581
3026553163037046528,112.57668070472876,-18.432156257551096,2.132309541847061,0.02930937,-1.0682589181153,3.1664641445365995,8.329871,-0.02552414,233.689412226491,-0.0952869872019829,0.46897506219184976,8.408205749388
5565986696011072896,106.58614893246109,-37.70955911716088,3.598790656101016,0.052399773,-7.280318683027676,6.458612313149196,7.4843717,-0.008110046,248.6577435867175,-13.482189570095798,0.27787112270748615,8.224193102403932
5589305482213195648,109.2724895008092,-37.113511129634816,3.356905939240677,0.03681016,-9.94966589088332,6.387677654438652,8.104657,-0.0075321198,249.02077798286757,-11.295414047512285,0.29789336314445475,8.231109220865532
5592762548628967680,110.48919438177754,-32.191084406646674,2.617293477835211,0.023034869,-8.150175067370967,4.932588706564916,8.853725,-0.070729256,244.99282396781877,-8.21704867871314,0.38207408090402983,8.288944135086048
5597696302128490368,120.29917862833727,-29.16104374165261,2.1072320405399525,0.0428465,-8.973328659017717,6.157835396725658,7.3540254,-0.20050764,246.50712082436132,0.6152819424229716,0.4745561859166503,8.322550032265214
5612256000741517440,114.83163646723712,-27.12552655951411,1.0184169530733522,0.01874345,-5.057869549558234,4.131252075308311,10.700179,-0.0019168854,242.30093653862187,-2.498429255754404,0.9819160973138026,8.62184881870687
5613808678651061504,114.9014588406269,-26.871938379587203,0.8421878819784894,0.028391182,-4.445910957235624,1.823325765894932,11.405364,-0.02046585,242.11035226832976,-2.3197696898967,1.1873835059829814,8.740099740481368
3053340324307339776,107.163820254603,-5.526528731975692,2.37387693610393,0.026898788,-7.157192068361948,-1.178030856044385,9.286146,-0.033327103,219.812868034146,1.2934274431156816,0.42125182851358195,8.44980149745643
3315711041660268416,90.9922748700702,2.8643340925602137,2.6837234096948337,0.042957842,3.359604683989386,-7.2033840847419786,7.251326,-0.047885895,204.88813184568284,-9.207247145884168,0.372616640145383,8.45707400940979
3323348975280193408,90.86490701992,8.579687424988137,2.436738169175414,0.07956635,-3.471726887171469,-3.730098211113556,8.402479,-0.09129238,199.7535543664538,-6.595598348512564,0.4103846743363475,8.506795221544873
3364646082263132416,104.04901499076038,18.800182981824328,2.1327477799320103,0.14392115,-8.529031722495384,2.329649132683268,8.083095,-0.074272156,196.5708963470701,9.464679216001556,0.4688786969605374,8.566302943606047
3366401005900404224,103.79971084172162,21.59717595522835,3.1469871808351084,0.037925508,-7.856284982063306,-9.086062080871764,8.709334,-0.029298782,193.9034000815058,10.452295025971871,0.3177642432387133,8.425670640703776
3379217287095857792,99.07032457300284,22.14940578378354,1.8372635913645328,0.03318326,-1.5253530195248506,-2.4366888542057463,9.120873,-0.067414284,191.4634772088554,6.744485155090599,0.5442877139133322,8.652405478032305
6033609609821085824,255.0561236556329,-26.44734218103074,0.2852237736209858,0.042658854,1.1166994052375814,-3.311861370011443,15.965676,-0.18890285,356.39577416692066,9.706172812509353,3.5060191066991178,4.6780509719896175
6034720249669856000,253.5645745482171,-25.509321689470664,0.5986732047644251,0.0353757,-7.737263642217931,-5.004264835460922,15.222688,-0.01829338,356.3273776452002,11.341144211904275,1.670360376983124,6.488467084416594
4039146987982376448,271.61194231187403,-34.50192114239212,1.3099617692120995,0.039161645,-1.5680281803361844,-5.2529110431266695,8.697148,-0.03752613,357.3908497912953,-6.616743243025733,0.7633810569918146,7.364570738181463
6722561190568439424,278.51619026843,-41.76171927653897,0.4709442989218074,0.043382045,-5.065767525624982,3.63993352336186,15.268372,-0.32502556,353.1852589246863,-14.68029153774711,2.1233933658172037,6.087318386687121
4522561053294103424,275.81339848501267,17.110454988339605,13.128592877715892,0.033405207,5.602397476734589,-111.23046183334957,15.193959,-0.2758093,45.32286811746243,13.797894807816595,0.07616962528386208,8.070161176103037
4523592807514163584,274.9339215060723,17.85507912480975,0.5390901156319469,0.040317707,-0.8033985926702387,-1.7561666755241383,15.698994,-0.20511436,45.66532663035272,14.869359683594867,1.8549774351320703,6.987740381021212
1807811353348340736,302.09901197546435,15.575335933042222,1.132854375934482,0.04346696,0.8102224199451465,-6.152746759060991,10.135769,-0.016939163,55.80652184065077,-9.210607212253096,0.8827259895386893,7.6662677216142034
2026113339752723456,292.6891453335255,27.96526791168112,8.189592285429914,0.078099154,-1.0778828069104258,-1.5397860230286746,5.103025,-0.09021187,62.11827651641045,4.567320749639327,0.12210620079086207,8.065796214765731
2036976892562147328,286.0888174173554,27.320722294683108,5.0771902956428185,0.029241282,-2.273691387817063,-2.436653409570959,7.1124873,-0.025648594,58.86204036537977,9.482152593689335,0.1969593302142304,8.023266997560548
4303769406285958016,299.6620637690056,11.219435616460313,0.4176027101915283,0.03090364,-3.864884121229573,-8.136490152789928,11.517847,-0.03987789,50.785736165883854,-9.418072499965406,2.3946204744249924,6.8765340224999685
2057529376222748416,304.61483603706665,36.25426361074198,2.728712525056259,0.026478361,-1.750305603010653,-17.481225805232803,7.590298,-0.018720627,74.43071737288241,0.2090399998774507,0.3664731959917187,8.031400404828366
5907676972474481920,223.3421320258049,-45.85576430172833,2.509108406027278,0.04904287,-3.029391805308843,-2.8015543936332525,6.977312,-0.11140442,324.10096903606546,11.944548720500336,0.39854794539679544,7.809493183940761
5907777479014275712,224.49463917527623,-45.24181208910746,0.1848378422370645,0.033824548,-5.620879676450199,-0.9310041107424591,15.355498,-0.007587433,325.1242741939263,12.1077164904713,5.410147553645676,4.842978370476851
6095877117926502272,213.44139434511808,-46.20540976416173,1.6068969015914156,0.038858194,5.659227424516896,5.758770067338199,14.098581,-0.34968567,317.4749898563057,14.32860456231913,0.6223174610702369,7.688439321599514
5881540795158796416,224.2913174343417,-55.439459630010525,2.146186062301881,0.024757441,22.85506667127207,-4.991166270869206,14.06237,-0.13114548,320.16613931380203,3.168380139524492,0.46594282647025254,7.7704637355807105
5922603362538939904,258.6323504529332,-56.00759690694415,0.9365949004001062,0.041835822,0.9100383006239918,-3.302993476379149,7.9026074,-0.07560873,334.11194253198295,-10.013386524159426,1.067697464050688,7.190748136596582
5946645249429334016,266.17113215253164,-49.54360500246772,1.3281372207766986,0.034377523,1.4326787910719228,-2.3758206695266084,8.712926,-0.06253338,342.12918824964805,-10.435232219939364,0.7529342483265374,7.420726545986537
5335559462900689536,176.7899758525446,-59.60905407384641,0.4621301588028039,0.021244438,-8.187478094737786,0.99737602751617,9.49123,-0.02940178,294.8758313367452,2.253537591505596,2.1638925332001784,7.474452353112381
5359964261656489728,164.98889825412752,-51.66116791249962,1.2544780606687007,0.022534916,-11.635214498129834,2.918255369235441,9.727868,-0.0081243515,285.9256176607504,7.491475410470206,0.7971442716717971,7.94158894484099
5374487951257370112,170.1067720599055,-48.00396165378992,0.1750306890306224,0.020155394,-7.475692316188386,3.694947118191021,13.41755,-0.14237022,287.5836326481812,12.13708461164559,5.713283799191612,8.351981857650719
5808851084969323648,246.87307018956895,-69.32614529049873,4.224138651362514,0.06494685,-6.868801512420166,-24.470995990256657,6.6637917,-0.013643742,320.0547941505016,-14.00425807438697,0.23673465350798695,7.947268237686919
5829975039815746304,249.8551803264965,-62.48595264764985,0.459105416447104,0.0328832,-5.056809369300087,-1.8448608571053868,15.076522,-0.090898514,326.1283804949554,-10.396543354485944,2.178148991878024,6.454601020701082
5254896678548054528,154.74382154730097,-60.624615252536046,0.3969428012089791,0.027070018,-7.357563565694495,3.423085113727461,10.087552,-0.075837135,285.2808014435128,-3.088624906519544,2.5192546557193474,7.843824308691588
5254898366507955328,154.81691557523487,-60.5647288021862,0.7617312702760622,0.023456886,-7.607306878827205,2.9622883155186988,9.278223,-0.05193138,285.2778588945065,-3.0188703081533483,1.3127989345082103,7.878716351941337
5312088497425424384,141.5298422904359,-53.60686409416217,1.3790335982397446,0.021457402,-13.2166973822148,6.124839489831484,9.56639,-0.05370903,275.31498619027025,-2.126437203662043,0.7251454941173596,8.08712694158044
5323473360521049088,135.46820153287862,-52.90313787641593,2.0669607769350717,0.027148552,-10.221651380147472,6.299007656654506,8.45627,-0.14669895,272.3013635408446,-4.267583179188141,0.4838021171755464,8.1169544437186
5324233019972051200,135.88191993795726,-50.70968714839706,1.4340391526547995,0.018489173,-9.02096219299348,5.046989122951302,9.746955,-0.02797699,270.82437623422567,-2.623455037661181,0.6973310304315792,8.141826087920794
5335123236008411008,179.8607075491198,-61.23070185654512,0.7060178735134901,0.029390255,-27.913592342168847,-2.645971025020072,15.447616,-0.111516,296.7161953914704,1.0119872183543286,1.4163947366141187,7.591465090113021
5350290449132497664,161.8122794471818,-60.04525494255744,0.9223198695638712,0.02311098,-8.73829609640193,3.555622305620782,11.175435,-0.012089729,288.0074392274194,-0.8222092895576428,1.0842225490304798,7.854815380658312
5355958289815182720,152.8901960808054,-54.95590676766648,1.8541593802010647,0.020830728,-10.643604199168095,4.325238627710213,9.406437,-0.009558678,281.2829506767964,1.0505489844389937,0.5393279621364373,8.033918843556274
5516639544704877824,125.09761928998483,-46.99221389711956,2.6045185020606287,0.03324097,-11.83948679229306,8.214217123538216,7.7934184,-0.05878353,263.5278995019163,-5.952127689092936,0.38394812676847007,8.17385706164877
5517504624140587520,120.08515108035964,-49.10296442044684,1.177037475549733,0.023978248,-3.287821174975601,5.997986020394553,9.458081,-0.10890293,263.52605857624565,-9.911149579483302,0.8495906211762306,8.258337263199596
2077858693383315840,295.31249088047235,42.14164819997941,3.57819511033844,0.024341615,6.338118822101471,-1.497507011353746,8.020011,-0.06516218,75.71440120072073,9.418588261758616,0.27947050654412636,8.05839916303271
2080354687857766784,297.01174949776265,46.89566763473442,0.2768610659302449,0.023592923,-6.840930284540003,-10.02445116439638,10.659646,-0.16225052,80.54546325540991,10.615949367050966,3.6119199232294723,8.312477712234685
2164014328604340736,318.02896018789755,45.70350670904076,3.2610093614925133,0.05710211,9.11521117389196,-0.0268395236697169,7.821322,-0.12975979,88.09999199268366,-1.8132965163321928,0.3066535201672391,8.117619910646816
1867659725442989568,318.3086899581974,35.489588635298375,1.8853161823845488,0.067886114,-4.956720980510451,-10.85385779208536,7.701573,-0.05291748,80.7518620508405,-8.94915237625286,0.53041500908097,8.054413749778254
2927582170054407296,107.13496978111864,-23.159040085661186,1.4119022154291323,0.026490025,0.1515108692276651,-3.861650889619535,8.94355,-0.07562733,235.5118216015617,-6.795598207981929,0.7082643465475836,8.539924159354904
2928060285810409984,109.07425683118652,-22.265108401547906,1.116535193123459,0.02512071,-5.665937625819476,3.1757528620705795,10.31395,-0.027385712,235.52833874863344,-4.795875077926796,0.8956278370434013,8.658468152068787
2929359977275703552,106.57256909531527,-20.730636747686408,0.7744509685835143,0.04604266,-4.101313702534606,3.810944925460121,15.021332,-0.38236427,233.09226433162308,-6.171372238615856,1.291237328851198,8.95197783253943
3006151656055288320,92.75919245757288,-7.284245744672594,2.371062878492376,0.0460426,-3.1962444184718954,0.2299765640997745,7.585059,-0.17719936,214.89792494152707,-12.27676041730458,0.42175178443004563,8.463283732195842
3030028783707181696,114.14872402371596,-14.483428821735744,2.0195643497301,0.03595667,-6.928944096331657,0.8060426653418177,7.085822,-0.04258442,230.95957192875173,3.1326295175975365,0.49515629454126714,8.442155829842854
3099520809101124608,102.7166177463291,-6.551175191362145,1.362016359966512,0.025795115,-4.054851625658435,2.470575708794186,9.567942,-0.066895485,218.7032066720336,-3.1085650909112346,0.7342055715282209,8.706204510719989
5541489267718119168,122.58733234000329,-37.17996742133219,1.3638677950898417,0.03236128,-4.153555839614826,5.072167838178119,8.469875,-0.16273499,254.3008305239924,-2.0748432431983206,0.733208895759671,8.350114562987347
5584343076997120000,101.15265638808098,-31.056399589641416,1.5646588379522564,0.02478649,-3.0716728033915457,4.36747518341978,9.680132,-0.06978512,240.52358359981773,-14.948009057019432,0.6391169600324808,8.442975600719597
5593795127484093568,117.73902588282594,-34.348224447538776,1.440436366527594,0.028292479,-4.203187376096984,3.8562448053173664,8.467987,-0.16923046,249.81878141519945,-3.932962133203725,0.6942340690902317,8.386174421080444
5602873696215225600,106.15620561920258,-33.889031057076146,0.9515048699183885,0.02020538,-3.010225561842716,5.093836190786742,10.043623,-0.008075714,244.9396326111208,-12.225766839388928,1.0509667702339465,8.607501479173344
5616132633915456640,110.5179870911226,-26.43553105756101,0.8814362202900898,0.020451082,-4.170261871439607,4.039428291695661,11.364144,-0.02407074,239.85245683046392,-5.554606138924849,1.1345120349954414,8.743801051900062
5616525232597693952,109.67964165850184,-24.97188764525568,0.797768977710361,0.036612388,-2.708524831189438,3.0345223332961697,10.234591,-0.037222862,238.19764210685847,-5.548916025027969,1.2534957211172244,8.843281849615105
5617745759222219136,110.044222768204,-23.793583332679315,0.8054567708133049,0.038760874,-2.8078221716654865,3.099603076404848,10.997262,-0.026359558,237.3023914298161,-4.710102317413224,1.2415315585344902,8.851872951674073
5696251645354091648,124.8612172828612,-24.70634416901376,1.616676182223741,0.022868926,-8.763839945232206,4.454117428891784,9.928424,-0.023069382,244.97340450148283,6.448683246541528,0.6185530602822998,8.400498288395154
194320783084551680,82.55463868470545,41.28249373098877,1.611214672595769,0.040567905,-2.121816873175121,-3.924065182074958,8.4885845,-0.054430008,167.8780413109463,3.942960841253545,0.6206497600899678,8.728343222568318
