source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,l,b
5257561997809073920,148.92508163773564,-59.106648954913304,2.8070946253591904,0.03517145,-12.59685259996921,6.413213325912025,7.216473,-0.091088295,282.01983571440667,-3.5672636849271377
5311883648968970112,138.69034018954832,-52.29701686161987,1.7826129230466639,0.024865199,-10.502680919234058,8.309198516971144,8.732089,-0.05352688,273.178449563933,-2.415569194944348
5334208579756347904,174.01869439213402,-61.58964652459841,0.4987280268786348,0.029666344,-6.710506660580607,1.070535943792071,8.129484,-0.05409336,294.09345892947823,-0.017938698674617667
5334944702803624704,177.08812207035345,-61.588395353174995,0.5287654504283418,0.020687109,-6.401962604023755,0.6682754097738217,10.062303,-0.014258385,295.5013086587706,0.36986796273898864
5339529460131351168,167.7177808110278,-58.21717347617287,0.6122644030132381,0.02517925,-7.261297469932767,2.3448116983241647,9.617041,-0.06842041,289.99227654431706,2.1054165523736312
5522162361558253056,131.77227031787356,-45.0747214842295,2.208596794112099,0.04145156,-12.698334003105611,6.0629502321019535,6.5687747,-0.14724112,264.741696265596,-1.0878761475199419
5527635764797098496,126.60261844709234,-41.18720687703751,2.3652251939989384,0.027650787,-7.743007633576459,4.256628608623904,7.841894,-0.059895515,259.36608178975433,-1.7535467116798007
5517247368476550016,117.73148400564041,-49.71959100584566,0.825500660381249,0.02673706,-2.065318324067965,4.175429997713668,13.87753,-0.2926607,263.30538488690644,-11.5475977948895
264990106251426432,84.11796103462191,54.81531140087765,4.576260326821821,0.049180057,12.926309435366635,-20.94885757168548,15.057423,-0.47529125,156.83925482038535,11.999620093772409
1944028642008978688,358.61415205784056,50.90517591071979,0.6770511278211869,0.036127258,-3.2471056458869256,-2.0757908452532146,11.408964,-0.020750046,113.83775243514201,-10.95766831847551
2069991447163763968,310.4044767991023,43.83674033884847,1.8109326844167806,0.025586436,4.279153961336685,-2.5665807201268294,8.350372,-0.06283569,83.16482594619593,1.0855027078572392
2127151517639516288,289.336160222596,44.87765628152391,12.986945670237342,0.031436026,76.99849465039998,11.23715229432569,15.667362,-0.30779076,76.27134625627566,14.513163161545583
1947009078736927104,324.7430404659027,32.774505267850074,0.23297817576492147,0.025318747,-3.3176164217517528,-6.749468874378659,12.230459,-0.061510086,82.6168905021479,-14.640036958264117
