cluster_id,ra,dec,parallax,pmra,pmdec,n_members,l,b,age_myr,distance_kpc,r_galactocentric_kpc
Haffner_13,115.209,-30.073,1.742,-6.184,5.879,197,245.0356045629917,-3.656337448621112,20.41737675660413,0.574052812858783,8.379898323216322
Harvard_16,262.781,-36.813,0.623,-0.636,-0.778,347,351.71723199696913,-1.6397324655056231,72.44361827871234,1.6051364365971108,6.538343722724417
Hogg_15,190.906,-63.101,0.266,-6.018,-0.461,72,302.04826294187103,-0.2426631882240134,2.1877623926123007,3.7593984962406015,6.9061893683337345
Hogg_19,247.236,-49.11,0.369,-2.05,-3.125,34,335.0803545102857,-0.3078792453343497,18.620870548831206,2.710027100271003,5.77825675827968
Hogg_21,251.414,-47.747,0.366,-0.937,-2.206,27,337.95021627214413,-1.450694946272046,89.12505467113454,2.73224043715847,5.683672552747393
IC_1396,324.745,57.514,1.066,-2.355,-4.495,403,99.30898619044754,3.755219503514716,12.022642234116692,0.9380863039399624,8.324827005474244
IC_2391,130.292,-52.991,6.582,-24.644,23.316,222,270.38641414207893,-6.737090536239538,28.840317564502843,0.15192950470981464,8.122383865484467
IC_2395,130.531,-48.09,1.379,-4.464,3.293,291,266.5794328615321,-3.6271697580793294,20.41737675660413,0.7251631617113851,8.197076091609949
IC_2581,156.867,-57.626,0.352,-7.275,3.594,103,284.591091840104,0.0259990405541939,10.232935315766705,2.8409090909090913,7.90013691997365
IC_2602,160.613,-64.426,6.561,-17.582,10.7,311,289.564756841708,-4.955402594458464,36.30780069327641,0.15241579027587257,8.072419085475127
IC_2948,174.822,-63.44,0.388,-5.968,0.647,51,294.97026271308107,-1.6890369622554704,6.456541439665037,2.5773195876288657,7.411999483759342
IC_348,56.132,32.159,3.079,4.483,-6.447,139,160.48626346099985,-17.81080118002028,11.748980193354184,0.32478077297823965,8.414087738154311
IC_4665,266.554,5.615,2.868,-0.909,-8.52,167,30.514315288006628,17.05491265704702,33.11311069398671,0.3486750348675035,7.836653314120713
IC_4996,304.135,37.649,0.487,-2.681,-5.348,69,75.37076517108851,1.3084911112140256,11.220189470737862,2.053388090349076,7.858688383191278
King_25,291.122,13.696,0.31,-1.367,-3.958,124,48.85967158014561,-0.9339127264971696,44.66836902389504,3.2258064516129035,6.473042465950725
Kronberger_69,300.499,31.42,0.351,-2.741,-5.246,33,68.51542144517752,0.4332976170370722,40.73804030443489,2.8490028490028494,7.5586987945308
LP_2253,307.515,45.921,0.674,-1.251,-0.969,105,83.60442468485218,3.9736186856136815,51.2861429039393,1.4836795252225519,8.09193554726549
LP_403,161.024,-58.095,0.37,-7.047,2.935,125,286.7431748308622,0.7170152471598726,26.302684539632835,2.7027027027027026,7.786125174046618
LP_876,316.055,42.074,0.472,-2.454,-4.273,48,84.46034443616996,-3.2181572663512057,47.862990313698695,2.1186440677966103,8.192946051699323
Loden_372,172.769,-58.507,0.551,-6.807,0.936,64,292.58255572985786,2.7406734006232725,95.4992627963112,1.8148820326678765,7.612161166608007
Lynga_6,241.218,-51.96,0.383,-1.866,-2.757,30,330.3520671188998,0.3027389399248132,3.090293803866819,2.6109660574412534,5.993697416299886
Markarian_38,273.819,-18.997,0.567,0.845,-2.277,17,11.985062317245363,-0.9283548469166848,15.848924964027184,1.7636684303350971,6.407475358714022
Melotte_20,51.617,48.975,5.668,22.864,-25.378,747,147.35657675771972,-6.404004607270053,51.2861429039393,0.1764290755116443,8.270174778991567
Melotte_22,56.601,24.114,7.346,20.077,-45.503,952,166.46277741121816,-23.61456429646797,77.62468779884148,0.13612850530901172,8.243315714703469
Moffat_1,240.397,-54.149,0.402,-2.211,-3.037,15,328.5350469800621,-1.0139790858922608,77.62468779884148,2.487562189054726,6.139377089283705
Muzzio_1,134.478,-47.761,0.519,-5.261,4.224,26,268.0000532261688,-1.3715412149502697,7.762468779884148,1.9267822736030829,8.412443888359652
NGC_1333,52.297,31.31,3.344,7.425,-9.865,50,158.3430084655967,-20.50521808681212,11.4815347022194,0.29904306220095694,8.38296111873962
NGC_1977,83.815,-4.819,2.521,1.271,-0.753,115,208.47031016155375,-19.12831151512924,97.72367059324804,0.39666798889329635,8.453332129642396
NGC_1980,83.81,-5.924,2.586,1.215,0.54,121,209.51256538053931,-19.63267819495921,13.182563911826833,0.3866976024748647,8.440866348415286
NGC_2183,92.717,-6.213,1.211,-3.605,0.447,52,213.8975075736952,-11.838400916303277,17.37799912893992,0.8257638315441783,8.804380875245604
NGC_2232,96.888,-4.749,3.067,-4.745,-1.84,188,214.4581373116367,-7.470854101983961,17.78279410038923,0.32605151613955,8.390554310989803
NGC_2264,100.217,9.877,1.354,-1.69,-3.727,161,202.9406785688168,2.165901704240085,27.542290662215265,0.7385524372230428,8.806353270605232
NGC_2343,107.029,-10.619,0.898,0.193,-0.195,44,224.27196273967505,-1.1704478629509327,87.0963704709875,1.1135857461024499,8.952996480387666
NGC_2362,109.671,-24.954,0.742,-2.791,2.953,144,238.1780683060376,-5.547644894247435,5.7544024060553705,1.3477088948787062,8.902555543284903
NGC_2448,116.034,-24.837,0.878,-3.432,2.941,121,240.8466086028943,-0.426753594832671,95.4992627963112,1.1389521640091116,8.733647164072389
NGC_2451A,115.736,-38.264,5.165,-21.116,15.328,331,252.43096392868847,-7.276568063147142,35.48135450617081,0.1936108422071636,8.182020510089192
NGC_2451B,116.128,-37.954,2.719,-9.671,4.702,283,252.30935695716664,-6.856246014806638,40.73804030443489,0.3677822728944465,8.240308194468748
NGC_2547,122.525,-49.198,2.553,-8.609,4.262,215,264.4459408825275,-8.595371888877102,32.359382746997106,0.39169604386995693,8.168584965131698
NGC_2571,124.723,-29.775,0.732,-4.902,4.246,150,249.1216820643056,3.5106988935545096,26.915337400578164,1.366120218579235,8.701720967211335
NGC_2645,129.774,-46.235,0.523,-5.887,5.071,36,264.79292908873924,-2.9028567753126406,25.70394879669197,1.9120458891013383,8.510499958482109
NGC_2659,130.634,-44.999,0.452,-5.336,5.028,82,264.18241160714564,-1.6710481631055654,43.65156980428764,2.2123893805309733,8.631256068891732
NGC_2866,140.526,-51.1,0.328,-5.111,4.658,87,273.1217704895011,-0.7651877358981113,63.09576215861531,3.048780487804878,8.518422336534268
NGC_3228,155.378,-51.814,2.036,-14.867,-0.696,117,280.7626990465469,4.485597859883836,30.19951853033241,0.4911591355599214,8.044955605650097
NGC_3293,158.97,-58.231,0.376,-7.671,3.344,330,285.86008694278337,0.0747049445730793,10.232935315766705,2.6595744680851063,7.825186509399536
NGC_3324,159.341,-58.615,0.356,-7.112,2.782,41,286.2186592356628,-0.1632617233208154,10.715198228903988,2.808988764044944,7.8174724607735255
NGC_3330,159.659,-54.148,0.552,-7.705,2.996,92,284.183005147064,3.81756796601469,81.28302305789093,1.8115942028985506,7.87653976870216
NGC_3572,167.64,-60.294,0.376,-6.261,1.893,75,290.7422827115413,0.168260913153214,4.786299031369869,2.6595744680851063,7.598653851309367
NGC_3590,168.262,-60.79,0.361,-6.1,1.013,167,291.2117862747514,-0.1769146996469578,26.302684539632835,2.770083102493075,7.573606495848125
NGC_3766,174.061,-61.616,0.459,-6.731,0.961,531,294.12030748980686,-0.0374114471847327,22.908683570453768,2.178649237472767,7.500076157088287
NGC_4103,181.628,-61.245,0.473,-6.184,0.075,313,297.5544063448964,1.156800938379072,20.892969566796864,2.1141649048625792,7.385897049241545
NGC_4439,187.119,-60.097,0.474,-7.089,-0.413,55,300.0706519479207,2.6471228279785306,52.48072067145216,2.109704641350211,7.297599755291587
NGC_4463,187.466,-64.8,0.523,-5.326,-0.435,67,300.6368399714636,-2.0244397164240424,28.840317564502843,1.9120458891013383,7.334880871111829
NGC_4609,190.582,-62.995,0.66,-4.87,-1.045,286,301.89800939150683,-0.1415406342416428,81.28302305789093,1.5151515151515151,7.433527520348464
NGC_4755,193.415,-60.371,0.462,-4.647,-1.134,595,303.2068178694468,2.4995645190948763,12.022642234116692,2.1645021645021645,7.169759070823234
NGC_4852,195.046,-59.607,0.752,-8.118,-1.205,190,304.03973169855044,3.2459341744354866,77.62468779884148,1.3297872340425532,7.460386740057756
NGC_5138,201.829,-59.023,0.51,-3.597,-1.449,95,307.5433479933739,3.5271380746463223,47.862990313698695,1.9607843137254901,7.10105708131948
NGC_5281,206.614,-62.916,0.603,-4.628,-2.389,32,309.14698918212235,-0.7100501930160563,39.81070831325058,1.658374792703151,7.191056012525017
NGC_5593,216.419,-54.795,0.947,-5.806,-2.078,80,316.3195577298351,5.608567114375711,87.0963704709875,1.0559662090813096,7.397668623059588
NGC_5606,216.946,-59.632,0.374,-4.88,-2.897,36,314.8407412429904,0.9934669284323796,18.197018176288072,2.6737967914438503,6.518599110190083
NGC_5749,222.204,-54.502,0.89,-2.756,-3.079,71,319.5184574851329,4.545474066303492,52.48072067145216,1.1235955056179776,7.30633817298709
NGC_5823,226.365,-55.608,0.521,-3.691,-2.443,464,321.1174802583082,2.458897337880971,79.43284091521296,1.9193857965451055,6.737660073798296
NGC_6031,241.907,-54.014,0.534,-2.134,-3.034,67,329.2868257066502,-1.5017900645721929,89.12505467113454,1.8726591760299625,6.582372471522304
NGC_6178,248.939,-45.635,1.099,0.521,-3.342,34,338.4077189755347,1.2198338031024534,16.595861056887003,0.9099181073703367,7.283823521616906
NGC_6193,250.319,-48.777,0.812,1.278,-4.111,428,336.6941476818322,-1.575591275757991,5.12861429039393,1.231527093596059,7.008330688654987
NGC_6204,251.538,-47.027,0.805,-0.69,-0.596,208,338.5521063287107,-1.046526614232974,93.32538499404744,1.2422360248447204,6.980769883368702
NGC_6216,252.335,-44.721,0.367,-1.272,-2.546,150,340.6712010626516,0.018976290649681,47.862990313698695,2.7247956403269757,5.6235783503888115
NGC_6231,253.545,-41.812,0.589,-0.529,-2.177,527,343.4760233369337,1.1903513707068512,13.80383840233794,1.697792869269949,6.512594539415344
NGC_6242,253.878,-39.474,0.755,1.149,-0.825,471,345.45414462690457,2.463628469313318,77.62468779884148,1.3245033112582782,6.849204155870809
NGC_6249,254.445,-44.815,0.788,1.73,-3.428,57,341.54533764536336,-1.2011876708737956,20.41737675660413,1.2690355329949239,6.930137717715265
NGC_6250,254.497,-45.951,0.988,0.454,-2.379,76,340.6779238900673,-1.9360331742878,23.988335511359203,1.0121457489878543,7.175220896012056
NGC_6318,259.044,-39.424,0.41,-0.74,-2.451,149,347.90246656525414,-0.6859780264036298,9.772367059324806,2.4390243902439024,5.760034324394659
NGC_6322,259.625,-42.937,0.728,0.183,-2.272,60,345.2848736217648,-3.071091449495914,14.791086480080835,1.3736263736263736,6.804262020124437
NGC_6383,263.673,-32.573,0.873,2.596,-1.708,245,355.6720442981844,0.0568677354494605,3.9810708313250576,1.145475372279496,6.980326866086255
NGC_6396,264.399,-35.013,0.353,-0.451,-2.05,58,353.94101909676573,-1.765748555504519,15.13560650178649,2.8328611898017,5.314711684083486
NGC_6405,265.069,-32.242,2.172,-1.306,-5.847,573,356.5834460682199,-0.7604134786705363,34.67368199963294,0.4604051565377532,7.662502734577673
NGC_6451,267.675,-30.206,0.304,-0.105,-1.335,150,359.4828251403653,-1.6015618695731964,25.70394879669197,3.2894736842105265,4.834036406495294
NGC_6469,268.277,-22.3,0.587,0.638,0.813,48,6.5603425504037,1.9650902432175448,69.18312139914401,1.7035775127768313,6.433514002473072
NGC_6531,271.036,-22.505,0.798,0.525,-1.521,158,7.655997116400679,-0.3475215727511634,12.88249947737535,1.2531328320802004,6.882085861337482
